price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
420000,3,1.75,2390,11242,1.0,3,7,1290,1100,1959,0,98155,47.7759,122.272,2270,9650
475000,3,2.0,1880,9659,1.0,3,8,1180,700,1951,0,98155,47.7497,122.284,1780,9659
335900,2,1.0,1120,7440,1.0,4,7,1120,0,1939,0,98155,47.7405,122.323,1170,7440
289950,3,1.0,1090,8280,1.0,3,6,1090,0,1947,2006,98155,47.7562,122.318,1060,7609
305000,3,1.75,1460,7862,1.0,3,7,1460,0,1965,0,98155,47.7755,122.299,2200,9293
375000,3,2.5,1950,6871,2.0,3,8,1950,0,1997,0,98155,47.7603,122.307,1950,7663
310000,2,1.0,770,8149,1.0,4,6,770,0,1948,0,98155,47.7439,122.301,820,8149
570000,3,2.0,1930,10929,1.0,3,8,1260,670,1964,0,98155,47.7657,122.272,2030,8750
343000,2,1.5,1040,8526,1.0,5,6,1040,0,1953,0,98155,47.7349,122.295,1310,8504
257000,2,1.0,770,11084,1.0,4,6,770,0,1947,0,98155,47.7482,122.321,1010,11084
275400,2,1.0,890,8180,1.0,3,7,890,0,1947,0,98155,47.737,122.3,1130,8180
605000,3,2.25,2260,17114,2.0,3,7,2260,0,1990,0,98155,47.7537,122.296,2360,14893
466000,3,2.25,1880,7279,1.0,3,7,1280,600,1962,0,98155,47.7574,122.322,2020,8274
340500,3,1.0,1770,12458,1.0,3,7,1770,0,1957,0,98155,47.7715,122.27,2000,8225
420000,3,1.5,1540,7506,1.0,5,7,1540,0,1961,0,98155,47.7565,122.325,2180,7653
780000,4,2.5,3180,9603,2.0,3,9,3180,0,2002,0,98155,47.7717,122.277,2440,15261
298800,2,1.0,860,8189,1.0,3,6,860,0,1948,0,98155,47.735,122.306,1180,8189
325000,2,1.0,1120,6236,1.0,4,6,1120,0,1954,0,98155,47.763,122.291,1340,7784
357500,3,1.75,1630,9403,1.0,3,7,1630,0,1983,0,98155,47.757,122.316,1430,8461
320000,2,1.0,1210,7040,1.0,3,7,1210,0,1952,0,98155,47.745,122.297,1210,7205
270000,3,1.5,1610,8375,2.0,3,7,1610,0,1927,0,98155,47.7527,122.306,1610,9107
325000,2,1.0,1130,6908,1.5,3,6,1130,0,1945,0,98155,47.745,122.313,1150,6908
380000,3,1.0,1380,8147,1.0,4,7,1380,0,1948,0,98155,47.7407,122.3,1360,8147
364000,4,2.25,1750,10270,1.5,4,8,1750,0,1968,0,98155,47.7612,122.31,1750,10127
590000,3,2.5,2650,9380,1.0,5,8,1680,970,1975,0,98155,47.7756,122.273,2310,9600
500000,4,2.0,2760,27631,2.0,4,8,1800,960,1978,0,98155,47.7484,122.291,2490,13158
385000,3,1.0,1470,11398,1.0,3,8,1470,0,1950,0,98155,47.746,122.296,1710,11407
315000,3,1.75,1900,7076,1.0,3,7,1130,770,1977,0,98155,47.7569,122.326,1540,10113
347500,3,1.5,1180,8353,1.0,3,7,1180,0,1960,0,98155,47.7652,122.274,1710,8748
411000,3,1.75,1490,9844,1.0,4,7,1190,300,1959,0,98155,47.7626,122.297,1840,10150
470000,4,2.5,2470,8536,2.0,3,8,2470,0,2002,0,98155,47.7699,122.292,1690,8840
390000,3,1.5,1610,13500,1.0,3,7,1060,550,1970,0,98155,47.7674,122.31,1540,11479
470000,3,2.25,2220,9800,2.0,3,8,2220,0,1987,0,98155,47.7635,122.286,2420,10232
153000,2,1.0,1140,10152,1.0,3,6,760,380,1942,0,98155,47.7369,122.321,1340,10141
315000,2,1.0,770,6731,1.0,4,6,770,0,1943,0,98155,47.7505,122.312,1120,9212
310000,3,1.75,1140,8263,1.0,5,7,1140,0,1950,0,98155,47.7407,122.327,1140,6770
320000,4,1.0,1460,7200,1.5,4,7,1460,0,1955,0,98155,47.7602,122.306,1690,7357
389800,3,1.75,1880,12821,1.0,3,7,1880,0,1959,0,98155,47.7681,122.305,1540,12868
195000,3,1.0,1280,6967,1.5,3,7,1280,0,1949,0,98155,47.7512,122.329,1280,7245
400000,4,1.75,1810,9750,2.0,4,7,1810,0,1977,0,98155,47.7681,122.311,1570,10000
233000,3,1.0,1250,6180,1.5,3,7,1250,0,1955,0,98155,47.7474,122.327,1490,6180
275000,2,1.0,770,8149,1.0,5,6,770,0,1948,0,98155,47.7406,122.302,770,8150
320000,3,2.0,1420,1716,2.0,3,7,1050,370,2003,0,98155,47.7364,122.295,1420,8150
335000,3,2.0,1570,7200,1.0,4,7,1570,0,1952,0,98155,47.7501,122.314,1410,7434
315000,2,1.0,1120,7350,1.0,3,7,1120,0,1942,0,98155,47.7648,122.31,1320,7545
550000,3,2.0,2380,17950,2.0,4,8,2110,270,1934,0,98155,47.7591,122.28,2030,23900
345000,3,2.5,1680,2229,2.0,3,7,1680,0,2007,0,98155,47.7484,122.322,1230,9300
270000,3,1.75,1260,7500,1.0,3,6,840,420,1947,0,98155,47.772,122.323,1340,7500
326000,2,1.0,1210,7440,1.0,3,6,780,430,1940,0,98155,47.7376,122.322,1070,7440
399000,3,2.0,1940,16300,1.0,3,7,1140,800,1978,0,98155,47.774,122.283,1940,11250
355000,3,1.0,1180,7573,1.0,4,7,1180,0,1977,0,98155,47.7372,122.294,1320,7573
510000,4,2.5,2430,5203,2.0,3,8,2430,0,2003,0,98155,47.7402,122.317,2260,7474
469000,3,2.25,2620,10659,1.0,3,7,1660,960,1976,0,98155,47.7643,122.273,1820,12071
346000,3,1.75,1590,9636,1.5,4,6,1590,0,1953,0,98155,47.754,122.321,1800,9975
399950,3,2.0,2050,9396,1.0,5,7,1170,880,1960,0,98155,47.7447,122.328,1680,9391
465000,3,2.25,1970,11088,1.0,4,8,1180,790,1967,0,98155,47.7651,122.277,1970,10470
539000,4,2.5,2340,19850,2.0,3,9,2340,0,1993,0,98155,47.7672,122.306,1930,15439
345000,3,1.75,1540,6909,1.0,4,7,920,620,1955,0,98155,47.7451,122.313,1130,6908
405000,3,1.75,1900,10454,1.0,3,7,1390,510,1978,0,98155,47.7748,122.291,2000,12000
403000,3,1.0,1400,6879,1.0,3,7,1400,0,1951,0,98155,47.7508,122.286,1950,7400
310000,3,1.0,1180,8474,1.5,3,7,1180,0,1956,0,98155,47.7416,122.327,1180,7200
310000,4,3.0,2320,7200,2.0,3,7,2320,0,1976,0,98155,47.7703,122.312,2050,10000
330000,3,1.5,1430,8000,1.0,5,7,1430,0,1948,0,98155,47.772,122.322,1410,9820
373000,3,1.75,1850,9655,1.0,3,7,1100,750,1959,0,98155,47.7358,122.319,1480,8683
503000,3,2.5,2190,4882,2.0,3,9,2190,0,1999,0,98155,47.7641,122.306,2190,7055
434975,3,2.25,1590,9960,1.0,3,7,1060,530,1976,0,98155,47.7742,122.287,1860,9760
360000,3,1.75,1900,11407,1.0,3,8,1900,0,1963,0,98155,47.7455,122.294,1710,11407
317500,2,1.5,1220,8409,1.0,4,6,1220,0,1948,0,98155,47.7534,122.324,1130,8409
550000,4,2.5,1670,5116,2.0,3,8,1670,0,1999,0,98155,47.7667,122.33,1910,7210
360000,3,2.0,1930,15540,1.0,3,8,1260,670,1958,0,98155,47.7675,122.307,1900,12123
315000,2,1.0,1030,8576,1.5,5,6,1030,0,1952,0,98155,47.7352,122.295,1310,8504
237500,2,1.0,810,8494,1.0,3,6,810,0,1949,0,98155,47.7389,122.324,1050,7975
418000,3,1.75,1670,12075,1.0,3,7,1370,300,1958,0,98155,47.7681,122.307,1800,12123
315000,3,1.5,1700,8067,1.0,3,7,1250,450,1956,0,98155,47.7384,122.324,1340,7869
456150,3,2.25,1750,12408,1.0,5,7,1150,600,1962,0,98155,47.7509,122.3,1820,12977
463000,3,1.75,1710,7320,1.0,3,7,1710,0,1948,0,98155,47.7512,122.281,2260,8839
290000,3,2.0,1360,6685,1.0,3,7,1360,0,1952,0,98155,47.7365,122.324,1300,8138
350000,3,1.75,1820,9545,1.0,3,7,1230,590,1976,0,98155,47.7772,122.296,1790,9530
385000,4,1.75,2080,8215,2.0,4,7,2080,0,1948,0,98155,47.737,122.305,1550,8215
392500,3,1.0,1660,8839,1.0,4,7,1660,0,1947,0,98155,47.7485,122.3,1230,9236
325000,3,1.0,1300,8879,1.0,3,7,920,380,1950,0,98155,47.7465,122.326,1530,6960
264950,2,1.0,770,7434,1.0,3,6,770,0,1947,0,98155,47.7606,122.32,1060,7453
475000,3,2.5,1640,5097,2.0,3,7,1640,0,1969,0,98155,47.7522,122.278,1880,6000
329922,3,1.75,1420,6289,1.0,3,7,1100,320,1967,0,98155,47.7398,122.314,1460,7402
375500,3,1.5,1530,7200,1.0,3,8,1530,0,1975,0,98155,47.7691,122.297,2150,7216
540000,3,2.5,2370,16455,1.0,5,7,1640,730,1959,0,98155,47.7634,122.277,2170,15551
310000,2,1.0,1050,8220,1.0,4,6,780,270,1947,0,98155,47.7598,122.316,1340,7651
390000,3,1.5,1240,8410,1.0,5,6,1240,0,1948,0,98155,47.753,122.328,1630,8410
424000,4,2.0,2100,4857,2.0,3,8,2100,0,1965,1984,98155,47.7521,122.279,1450,5965
350000,3,1.0,1130,8201,1.0,5,6,1130,0,1948,0,98155,47.7359,122.306,1180,8203
277000,3,1.0,1140,8144,1.0,3,7,1140,0,1956,0,98155,47.7464,122.317,1150,8144
370000,3,1.0,1320,7341,1.0,3,7,1320,0,1982,0,98155,47.7367,122.295,1160,7573
507000,3,2.25,2210,11585,1.0,4,7,1510,700,1958,0,98155,47.7574,122.279,1870,14092
339000,3,1.0,1080,8100,1.0,4,7,1080,0,1955,0,98155,47.777,122.307,1080,8100
393500,3,1.75,1600,8156,1.0,5,7,1600,0,1948,0,98155,47.7397,122.3,1200,8156
245000,2,1.0,860,6120,1.0,3,7,860,0,1948,0,98155,47.7503,122.328,1100,6860
335000,2,1.0,1440,8842,1.0,3,7,840,600,1950,0,98155,47.7443,122.325,1650,8461
350000,4,1.0,1510,7200,1.5,4,7,1510,0,1955,0,98155,47.761,122.307,1950,10656
452000,2,1.75,1660,11747,1.0,3,7,830,830,1981,0,98155,47.7661,122.306,1900,19850
475000,3,2.5,2480,6031,2.0,3,8,2480,0,2001,0,98155,47.772,122.297,1850,7704
325000,4,1.5,1870,7220,2.0,3,7,1870,0,1956,0,98155,47.77,122.319,1550,7592
332000,2,1.0,1150,8138,1.0,3,7,1150,0,1954,0,98155,47.737,122.325,1300,8139
241450,3,1.0,1100,8138,1.0,3,7,1100,0,1949,0,98155,47.7393,122.325,1440,8131
340000,3,1.0,1450,9586,2.0,3,7,1450,0,1950,0,98155,47.7443,122.326,1500,8592
370000,3,2.5,1780,4050,2.0,3,7,1780,0,2001,0,98155,47.7346,122.308,1571,4976
345000,3,1.0,1200,6628,1.0,4,7,1200,0,1952,0,98155,47.7367,122.319,1330,6768
455000,3,1.75,1760,11371,1.0,5,8,1760,0,1959,0,98155,47.7616,122.273,2220,19884
346950,3,1.75,1830,10954,1.0,3,7,1830,0,1963,0,98155,47.7554,122.306,1850,8624
395000,4,1.0,1440,8320,1.5,3,7,1440,0,1946,0,98155,47.7529,122.318,1440,9230
352450,3,2.0,1430,6000,1.0,5,7,1430,0,1945,0,98155,47.7564,122.316,1630,6315
459000,4,3.0,1900,9077,2.0,3,7,1900,0,1954,2015,98155,47.7684,122.304,1900,12868
469000,3,2.25,2070,9957,1.0,3,8,1440,630,1977,0,98155,47.7766,122.277,2070,10158
229000,3,2.0,1540,6000,1.0,4,6,1540,0,1953,0,98155,47.7372,122.307,1490,8213
430000,3,2.0,1540,6000,1.0,4,6,1540,0,1953,0,98155,47.7372,122.307,1490,8213
535000,3,1.75,2020,10031,1.0,5,7,1370,650,1952,0,98155,47.7487,122.319,1500,8456
419995,3,2.25,1830,7500,1.0,4,7,1330,500,1968,0,98155,47.7574,122.31,1830,8720
327500,2,1.0,830,8183,1.0,5,6,830,0,1950,0,98155,47.7366,122.302,1180,8184
320000,3,1.0,1230,7492,1.0,3,7,1230,0,1955,0,98155,47.7633,122.315,1710,7238
300000,3,2.75,2340,12282,1.0,3,8,1470,870,1978,0,98155,47.7379,122.289,2640,8887
275000,3,1.0,1320,11090,1.0,3,7,1320,0,1955,0,98155,47.7748,122.304,1320,8319
470000,4,2.5,1990,30083,2.0,3,8,1990,0,1998,0,98155,47.7678,122.272,2220,11627
220000,3,1.0,1180,5002,1.5,3,7,1180,0,1946,0,98155,47.7529,122.324,1470,8410
299000,3,1.0,1390,9624,1.5,4,7,1390,0,1954,0,98155,47.7758,122.301,1440,9624
495000,4,2.5,2310,7555,2.0,3,9,2310,0,1997,0,98155,47.7544,122.303,1980,8416
265000,2,1.0,1600,7936,1.0,3,7,1600,0,1947,0,98155,47.7411,122.322,1580,7440
294950,2,1.0,1060,7868,1.0,3,7,1060,0,1952,0,98155,47.7414,122.295,1530,10728
259950,2,1.0,770,6542,1.0,3,6,770,0,1948,0,98155,47.747,122.301,1120,8149
320000,2,1.0,1100,8281,1.0,4,7,1100,0,1947,0,98155,47.7414,122.315,1510,8281
310000,3,1.0,1210,7649,1.0,4,7,1210,0,1956,0,98155,47.7693,122.32,1210,6760
520000,4,2.75,2700,9882,2.0,3,7,2700,0,1958,1989,98155,47.7671,122.291,2250,10797
220000,3,1.5,1070,9331,1.0,3,6,1070,0,1956,0,98155,47.7633,122.313,1480,8400
345000,2,1.0,1160,8504,1.0,4,7,1160,0,1949,0,98155,47.7364,122.295,1320,8504
305500,3,1.0,1240,6090,1.0,4,7,1240,0,1950,0,98155,47.7542,122.307,1550,9096
375000,3,1.75,1260,11224,1.0,5,7,1260,0,1947,0,98155,47.7444,122.321,1570,11052
220000,2,1.0,770,8149,1.0,3,6,770,0,1948,0,98155,47.7467,122.3,880,8149
337000,4,3.0,2240,8504,2.0,3,7,2240,0,1992,0,98155,47.7348,122.295,1570,8460
432500,3,2.0,1720,8145,2.0,5,7,1720,0,1949,0,98155,47.7393,122.325,1400,8138
230000,3,1.0,1060,10228,1.0,3,7,1060,0,1948,0,98155,47.7481,122.3,1570,10228
485000,3,2.25,2090,7450,1.0,3,7,1350,740,1978,0,98155,47.7598,122.303,1740,7644
560000,3,2.25,2070,15002,1.5,3,8,2070,0,1955,2013,98155,47.7635,122.274,2070,15002
395900,3,1.75,1880,8706,1.0,3,7,940,940,1927,0,98155,47.7362,122.292,1880,7200
255000,2,1.0,1360,9367,1.0,4,6,680,680,1924,0,98155,47.7689,122.315,1360,7543
304000,3,1.0,1280,8184,1.5,4,6,1280,0,1947,0,98155,47.7467,122.319,1120,8184
337000,3,1.75,1440,11364,1.0,3,7,1440,0,1985,0,98155,47.743,122.328,1950,9390
400000,3,1.0,1630,10304,1.0,5,7,1630,0,1953,0,98155,47.7548,122.317,1480,8515
250000,3,1.75,1360,16000,1.0,3,7,1360,0,1978,0,98155,47.7583,122.306,1360,12939
265000,2,1.0,940,9458,1.0,3,6,940,0,1948,0,98155,47.7523,122.311,1450,9458
290000,3,1.0,1150,8145,1.0,4,6,990,160,1932,0,98155,47.7471,122.317,1200,8145
370000,3,2.75,1750,9166,1.0,4,7,1170,580,1979,0,98155,47.7696,122.325,1810,8760
290000,3,1.0,1470,8200,1.0,3,7,1040,430,1953,0,98155,47.7347,122.302,1420,8200
320000,3,1.0,1520,8870,1.5,4,7,1520,0,1951,0,98155,47.7638,122.317,1520,7800
267800,2,1.0,700,6000,1.0,4,6,700,0,1949,0,98155,47.7515,122.316,920,6000
369500,3,1.0,1200,9194,1.0,4,7,1200,0,1952,0,98155,47.7362,122.319,1330,8650
285000,2,1.0,910,8155,1.0,4,6,910,0,1948,0,98155,47.7399,122.3,1240,8155
358000,2,1.0,1140,8340,1.0,3,7,1140,0,1948,0,98155,47.7448,122.3,1030,8149
467000,3,2.0,1840,3432,2.0,3,7,1840,0,2012,0,98155,47.7368,122.295,1280,7573
429950,3,2.25,2060,10160,1.0,4,8,1340,720,1967,0,98155,47.7712,122.285,2320,11186
450000,3,1.5,1530,23660,1.0,3,7,1530,0,1952,0,98155,47.7467,122.295,1800,11407
290000,3,1.5,1040,9997,1.0,4,7,1040,0,1955,0,98155,47.7583,122.302,1040,8699
410000,2,1.0,1560,10125,1.0,4,7,1130,430,1954,0,98155,47.7488,122.304,1680,10125
565000,4,2.25,2470,7447,2.0,3,8,2470,0,1984,0,98155,47.7514,122.286,2270,7400
440000,3,1.75,2100,29735,1.0,4,7,1080,1020,1957,0,98155,47.7622,122.302,2100,11250
255000,3,1.5,1490,6604,1.0,4,6,1490,0,1918,0,98166,47.4683,122.351,1330,6604
291750,3,2.25,1310,12825,1.0,3,7,1310,0,1950,2013,98166,47.4515,122.368,1600,11250
259000,3,1.75,1590,7148,1.0,3,7,1590,0,1952,0,98166,47.4713,122.344,1150,7280
449000,4,2.75,2090,14141,1.5,4,8,1680,410,1941,0,98166,47.4333,122.347,1990,12920
265000,3,1.5,1400,6527,1.0,3,7,1110,290,1957,0,98166,47.4535,122.358,1690,7597
365000,3,1.75,2080,7800,1.0,5,7,1220,860,1955,0,98166,47.4536,122.355,1770,7860
535000,3,2.75,2300,12197,2.0,3,8,2300,0,1989,0,98166,47.4369,122.338,1710,11220
519000,3,2.75,2020,10744,1.0,5,7,1270,750,1954,0,98166,47.4403,122.343,2020,11069
313000,3,1.5,1550,7260,1.5,2,6,1550,0,1925,0,98166,47.4693,122.349,1190,7620
275000,3,1.0,1290,11250,1.0,3,7,1290,0,1956,0,98166,47.4743,122.341,1410,11196
359000,4,1.75,1680,9244,2.0,3,8,1680,0,1991,0,98166,47.4612,122.352,1840,9387
360000,4,2.5,2050,9143,2.0,3,8,2050,0,1992,0,98166,47.4597,122.355,1510,9484
673000,4,2.5,2990,10400,2.0,3,9,2990,0,2002,0,98166,47.4508,122.359,2140,17449
452500,3,1.75,2040,15695,1.0,4,8,2040,0,1959,0,98166,47.4155,122.339,2280,14400
315000,3,1.0,1900,14400,1.0,4,7,1300,600,1954,0,98166,47.4147,122.337,1940,14400
353750,4,2.0,1710,7490,2.0,3,7,1320,390,1956,0,98166,47.4544,122.357,1880,7704
100000,2,1.0,930,7623,1.0,2,6,930,0,1942,0,98166,47.467,122.349,1300,7641
230500,2,1.0,740,8853,1.0,3,6,740,0,1943,0,98166,47.4793,122.336,850,8775
419000,3,1.75,2140,15030,1.0,4,7,1570,570,1958,0,98166,47.4181,122.338,2170,15030
270000,3,1.5,1430,8960,1.0,4,6,1430,0,1953,0,98166,47.4759,122.349,1560,10125
573500,3,1.0,2200,21450,1.0,4,9,1600,600,1952,0,98166,47.4527,122.372,1880,11250
380000,3,2.5,1980,17342,2.0,3,10,1580,400,1984,0,98166,47.4551,122.373,2060,17313
685000,4,2.25,3133,16197,2.0,3,9,2533,600,1965,2010,98166,47.4255,122.338,3090,15588
368000,3,1.75,1750,14400,1.0,4,7,1750,0,1951,0,98166,47.4535,122.361,2030,14400
235000,3,1.0,1590,13000,1.5,3,6,1590,0,1944,0,98166,47.4789,122.346,1460,8400
380000,3,1.75,1920,8775,1.0,3,7,1920,0,1953,0,98166,47.4544,122.351,1560,8100
252000,3,1.5,1150,13200,1.0,3,7,1150,0,1956,0,98166,47.4752,122.345,1220,13066
320600,3,2.0,1220,7620,1.0,3,6,720,500,1947,2014,98166,47.4564,122.352,1640,7620
200000,2,1.0,1010,7200,1.0,3,6,1010,0,1956,0,98166,47.4815,122.339,1290,9000
433000,3,2.75,2000,7200,1.0,3,7,1000,1000,1954,2014,98166,47.4531,122.352,1440,7200
431000,3,1.75,1630,9000,1.0,4,7,1630,0,1956,0,98166,47.4521,122.36,1600,11120
590000,3,2.25,2300,12430,1.0,4,8,1580,720,1960,0,98166,47.435,122.347,2500,12430
387500,3,1.0,1560,14333,1.0,4,7,1560,0,1953,0,98166,47.432,122.348,1640,14333
268950,3,1.0,1320,8100,1.0,3,6,880,440,1943,0,98166,47.4697,122.351,1000,8100
284000,3,1.75,1560,21000,1.0,3,7,1560,0,1954,0,98166,47.4776,122.337,1070,7920
1035000,4,3.25,3450,11240,2.0,4,10,2430,1020,1960,2001,98166,47.4556,122.372,2412,19499
452000,3,2.25,2600,14810,1.0,4,8,1490,1110,1956,0,98166,47.4326,122.341,2450,16715
320000,3,2.5,1820,1855,2.0,3,8,1570,250,2008,0,98166,47.4643,122.346,1470,6900
226000,3,1.0,1520,7200,1.0,3,7,1030,490,1954,0,98166,47.4527,122.352,1530,7201
371000,3,1.75,1570,15330,1.0,3,7,1080,490,1956,0,98166,47.4608,122.34,1250,13330
164950,3,1.75,1570,15330,1.0,3,7,1080,490,1956,0,98166,47.4608,122.34,1250,13330
480000,4,1.75,2220,6500,2.0,4,8,2220,0,1964,0,98166,47.4519,122.375,2430,11600
329950,3,1.0,1750,7800,1.0,4,7,1150,600,1956,0,98166,47.4596,122.343,1750,7560
218450,2,1.0,840,7425,1.0,4,6,840,0,1952,0,98166,47.4749,122.339,1300,11674
410000,4,2.0,2010,9474,2.0,3,7,2010,0,1953,2003,98166,47.4234,122.342,2140,10164
211000,3,1.5,1350,7620,1.0,5,6,1350,0,1941,0,98166,47.4565,122.35,1350,7620
338995,3,1.75,1320,9450,1.0,5,7,1320,0,1943,0,98166,47.4557,122.348,1320,8315
300000,3,1.75,1450,7620,1.0,4,7,1050,400,1955,0,98166,47.4569,122.354,1380,7620
279000,3,1.0,1110,6060,1.0,3,6,1110,0,1949,0,98166,47.4705,122.352,1480,8100
345000,3,1.75,1930,9000,1.0,4,7,1150,780,1951,0,98166,47.4539,122.348,1590,9000
420000,2,1.0,1460,7832,1.0,3,6,1460,0,1924,0,98166,47.4617,122.346,1460,7632
324950,3,1.5,1460,8710,1.0,3,7,1460,0,1955,0,98166,47.4561,122.357,1400,8645
459950,3,1.75,1850,6869,1.0,5,6,1100,750,1919,1934,98166,47.4648,122.363,1850,10096
350000,3,1.75,1900,10225,1.0,4,8,1220,680,1963,0,98166,47.4781,122.357,1850,12630
400000,3,1.0,1460,43000,1.0,3,7,1460,0,1952,0,98166,47.4434,122.347,2250,20023
324450,3,2.0,1420,16000,1.0,3,7,1420,0,1966,0,98166,47.478,122.358,1900,12630
361810,3,1.75,1240,7620,1.0,3,7,1240,0,1968,2014,98166,47.4576,122.348,1150,7620
285000,3,1.0,1090,8640,1.0,4,6,1090,0,1973,0,98166,47.459,122.355,1260,8400
275000,3,1.5,1950,7620,1.0,4,7,1010,940,1956,0,98166,47.4594,122.346,1850,7620
422000,4,2.5,2310,6650,2.0,3,8,2310,0,2012,0,98166,47.4513,122.267,1800,9819
249000,3,1.0,1110,8423,1.0,3,7,1110,0,1952,0,98166,47.4718,122.342,1140,9083
440000,3,1.75,2000,9900,1.0,4,8,1480,520,1957,0,98166,47.4436,122.339,2310,10200
540000,4,1.5,2993,19400,2.0,4,7,2233,760,1921,0,98166,47.4692,122.365,2060,15100
320000,2,1.0,850,8400,1.0,4,6,850,0,1941,0,98166,47.4696,122.359,1280,8400
567500,3,1.75,2570,14033,1.0,4,8,2570,0,1953,0,98166,47.4335,122.338,2550,16100
110000,2,1.0,830,7590,1.0,2,6,830,0,1943,0,98166,47.4784,122.335,980,7590
403000,3,2.0,1960,13100,1.0,5,8,1650,310,1957,0,98166,47.4419,122.34,1960,10518
250000,2,1.0,1420,21158,1.0,3,7,1420,0,1953,0,98166,47.4594,122.359,1220,8625
425000,3,1.5,1570,12412,1.0,3,8,1570,0,1954,0,98166,47.438,122.349,2130,12412
495000,3,2.0,1769,9300,1.0,4,7,1769,0,1955,2009,98166,47.441,122.342,1870,10226
255000,3,2.0,1500,8775,1.0,3,6,1390,110,1943,0,98166,47.4809,122.335,1310,8775
453000,3,2.5,1820,16300,1.0,4,7,1220,600,1955,0,98166,47.4582,122.365,1870,16300
450000,3,2.0,2320,17688,1.0,3,8,2320,0,1952,1994,98166,47.4519,122.363,1610,14482
246000,4,2.0,1400,7632,1.5,5,6,1400,0,1930,0,98166,47.4625,122.345,1400,7632
385000,3,2.0,1860,7400,1.0,3,8,930,930,1922,2004,98166,47.4598,122.352,1640,8461
262500,3,2.0,1130,7200,1.0,4,6,1130,0,1944,0,98166,47.4779,122.342,1270,7500
249950,2,1.0,940,8532,1.0,4,7,940,0,1959,0,98166,47.4814,122.343,1050,8100
350000,3,1.75,2130,7500,1.0,4,7,1090,1040,1956,0,98166,47.4593,122.343,1590,7500
365000,2,1.0,1390,8336,1.0,4,6,910,480,1946,0,98166,47.4646,122.361,1610,7847
595000,3,1.75,2220,22081,1.5,4,7,2220,0,1922,0,98166,47.4693,122.364,2010,12360
988500,3,2.75,2015,16807,2.0,3,9,2015,0,2007,0,98166,47.45,122.377,1780,12310
192000,2,1.0,700,10540,1.0,3,6,700,0,1953,0,98166,47.438,122.336,890,10540
259950,3,1.5,1240,9500,1.0,4,7,1240,0,1955,0,98166,47.4756,122.35,1845,10125
440000,3,1.75,2030,17100,1.0,4,7,2030,0,1953,0,98166,47.451,122.365,1950,14400
575000,3,2.0,2500,30056,1.0,5,8,1840,660,1954,0,98166,47.4468,122.337,2500,30000
250000,3,1.0,1040,8000,1.0,4,7,1040,0,1956,0,98166,47.4711,122.35,1170,9450
465000,3,2.25,2670,7500,1.0,4,7,1640,1030,1966,0,98166,47.4608,122.354,1970,9598
549950,3,2.5,2080,8690,1.0,3,8,1430,650,1974,0,98166,47.4424,122.344,2400,9625
685000,4,1.0,1550,15239,1.5,3,6,1370,180,1930,0,98166,47.4502,122.378,1790,22047
332000,3,2.0,1510,7884,1.0,3,6,1510,0,1942,2014,98166,47.4683,122.348,1050,7620
450000,3,2.25,1940,8312,1.0,4,7,1220,720,1963,0,98166,47.4556,122.346,2060,9503
439000,3,1.0,1530,19007,1.0,4,8,1290,240,1949,0,98166,47.4508,122.352,2090,20962
335000,3,1.75,2100,8298,1.0,4,7,1230,870,1952,0,98166,47.4601,122.36,1700,10830
315000,3,1.75,1660,8160,1.0,4,7,1660,0,1951,0,98166,47.4608,122.358,1490,8100
540000,3,2.25,2100,20018,1.0,3,8,1470,630,1948,0,98166,47.4544,122.366,2410,17196
481000,3,2.0,2580,15653,1.5,3,9,2580,0,1990,0,98166,47.4561,122.361,1920,9840
608250,4,2.75,3030,21780,2.0,3,8,3030,0,1986,0,98166,47.4481,122.338,3020,28027
350000,3,2.75,1650,5700,2.0,4,7,1650,0,1988,0,98166,47.4563,122.348,1320,7620
404000,3,1.75,1410,15210,1.0,3,7,1410,0,1950,2014,98166,47.4181,122.339,1970,16290
389999,4,2.5,1890,15770,2.0,4,7,1890,0,1968,0,98166,47.4281,122.343,2410,15256
167000,3,2.0,1520,7456,1.0,3,7,1520,0,1949,0,98166,47.4745,122.343,1740,8464
315000,3,2.0,1770,9685,1.0,3,5,1770,0,1948,0,98166,47.4753,122.342,1520,11122
305000,4,1.0,1560,8450,1.5,4,6,1560,0,1954,0,98166,47.4552,122.354,1380,8100
410000,3,2.0,1740,9300,1.0,4,7,1740,0,1952,0,98166,47.4526,122.357,1540,9638
332500,4,1.0,1670,8102,1.5,3,6,1670,0,1944,0,98166,47.4692,122.355,1310,7906
129888,2,1.0,710,9900,1.0,3,6,710,0,1943,0,98166,47.479,122.339,1070,9900
246000,3,1.0,1400,7410,1.0,3,6,1400,0,1944,0,98166,47.4798,122.343,1070,7410
397950,4,1.75,2120,7620,2.0,3,8,2120,0,1971,2002,98166,47.457,122.346,1820,7620
330000,3,1.5,1690,10250,1.0,4,7,1690,0,1955,0,98166,47.4531,122.344,1990,11084
381000,3,2.0,1770,14400,1.0,4,8,1770,0,1959,0,98166,47.415,122.337,1900,14400
390000,4,2.0,2290,9200,1.5,3,7,2290,0,1920,0,98166,47.4678,122.363,2140,9200
187000,3,2.5,1730,1803,2.0,3,7,1730,0,2005,0,98166,47.4648,122.335,1190,7980
